answer: Business, guess: Business, prob: 0.9393
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9795
answer: Business, guess: Business, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9989
answer: Sci/Tech, guess: Business, prob: 0.6047
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 0.9981
answer: Sci/Tech, guess: Business, prob: 0.9084
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9948
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9928
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9927
answer: Sports, guess: Sports, prob: 1.0
answer: Sci/Tech, guess: Business, prob: 0.9416
answer: Sports, guess: Sports, prob: 0.9995
answer: Sports, guess: World, prob: 0.9433
answer: Sports, guess: Sports, prob: 0.993
answer: World, guess: World, prob: 0.9999
answer: Business, guess: Business, prob: 0.9749
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Sports, guess: Sports, prob: 0.977
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9999
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9999
answer: Sports, guess: Sports, prob: 0.9968
answer: Business, guess: Business, prob: 0.821
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9943
answer: Business, guess: Business, prob: 0.8307
answer: Sports, guess: Sports, prob: 1.0
answer: Sports, guess: Sports, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Sports, guess: Sports, prob: 0.8635
answer: World, guess: World, prob: 1.0
answer: World, guess: Business, prob: 0.9207
answer: Business, guess: Business, prob: 0.9687
answer: Business, guess: World, prob: 0.493
answer: Sports, guess: Sports, prob: 1.0
answer: Sports, guess: Sports, prob: 0.9789
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9957
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9991
answer: Sci/Tech, guess: Sci/Tech, prob: 0.8992
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 0.6515
answer: World, guess: World, prob: 0.9963
answer: Sci/Tech, guess: Sci/Tech, prob: 0.8148
answer: Sports, guess: Sports, prob: 1.0
answer: Business, guess: Business, prob: 0.9999
answer: Sports, guess: Sports, prob: 1.0
answer: Business, guess: Business, prob: 1.0
answer: Business, guess: Business, prob: 0.9985
answer: Business, guess: Business, prob: 0.9936
answer: Business, guess: Business, prob: 0.9996
answer: Sports, guess: World, prob: 0.4712
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9989
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Sports, guess: Sports, prob: 0.9978
answer: Business, guess: Business, prob: 0.8203
answer: Business, guess: Sci/Tech, prob: 0.9564
answer: Sports, guess: Sports, prob: 0.6851
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Business, guess: Business, prob: 0.974
answer: Business, guess: Business, prob: 0.9999
answer: World, guess: World, prob: 0.9996
answer: World, guess: Business, prob: 0.9985
answer: Business, guess: Business, prob: 0.9882
answer: Sports, guess: Sports, prob: 1.0
answer: Business, guess: Sci/Tech, prob: 0.7994
answer: Business, guess: Business, prob: 0.9999
answer: World, guess: World, prob: 0.9999
answer: Sports, guess: Business, prob: 0.9639
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9631
answer: Sports, guess: Sports, prob: 0.9999
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: World, guess: World, prob: 0.9695
answer: World, guess: Business, prob: 0.8985
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9956
answer: Business, guess: Business, prob: 0.9892
answer: Sci/Tech, guess: Sci/Tech, prob: 0.7901
answer: Sports, guess: Sports, prob: 0.9999
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 0.9999
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 1.0
answer: Business, guess: World, prob: 0.7137
answer: Business, guess: Business, prob: 0.9916
answer: Sports, guess: Sports, prob: 1.0
answer: Sports, guess: Sports, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9999
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 0.9991
answer: Sports, guess: Sports, prob: 1.0
answer: Sports, guess: Sci/Tech, prob: 0.5572
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9835
answer: Sci/Tech, guess: Business, prob: 0.9959
answer: Sports, guess: Sports, prob: 0.9964
answer: World, guess: Sports, prob: 1.0
answer: Business, guess: Business, prob: 1.0
answer: Sports, guess: Sports, prob: 0.9824
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 0.9941
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 1.0
answer: World, guess: Sports, prob: 0.9982
answer: Sports, guess: Sports, prob: 0.9999
answer: Business, guess: Business, prob: 0.9905
answer: Sports, guess: Sports, prob: 0.9998
answer: Sports, guess: Sports, prob: 0.9962
answer: Sports, guess: Sports, prob: 0.9942
answer: World, guess: World, prob: 1.0
answer: Business, guess: Business, prob: 0.9994
answer: World, guess: World, prob: 0.8023
answer: World, guess: World, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Sports, guess: Sports, prob: 0.9998
answer: Business, guess: Business, prob: 1.0
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 0.8063
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 0.9708
answer: Sports, guess: Sports, prob: 0.9632
answer: Sports, guess: Sports, prob: 0.9369
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9978
answer: Sports, guess: World, prob: 0.9525
answer: Sports, guess: Sports, prob: 0.9997
answer: Business, guess: Business, prob: 0.9983
answer: World, guess: Sports, prob: 0.9862
answer: Sports, guess: Sports, prob: 0.9476
answer: Sports, guess: Sports, prob: 0.6229
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Sports, guess: Sports, prob: 1.0
answer: Business, guess: World, prob: 0.9547
answer: Sports, guess: Sports, prob: 0.9942
answer: Sports, guess: Sports, prob: 1.0
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 0.9923
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 0.9981
answer: World, guess: World, prob: 0.9974
answer: Sports, guess: Sports, prob: 0.8799
answer: Sports, guess: Sports, prob: 0.9999
answer: Sci/Tech, guess: Business, prob: 0.9672
answer: Sports, guess: Sports, prob: 0.9993
answer: Business, guess: Business, prob: 0.9638
answer: Sci/Tech, guess: Sports, prob: 0.5394
answer: Sports, guess: Sports, prob: 0.9913
answer: World, guess: World, prob: 0.9992
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 0.9983
answer: Business, guess: Business, prob: 0.9995
answer: Business, guess: Business, prob: 0.9942
answer: Business, guess: Business, prob: 0.9988
answer: Business, guess: World, prob: 0.9989
answer: Sports, guess: Sports, prob: 0.9994
answer: Business, guess: Business, prob: 0.971
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 0.9999
answer: World, guess: World, prob: 0.9999
answer: Sports, guess: Sci/Tech, prob: 0.5715
answer: Sports, guess: Sports, prob: 1.0
answer: Business, guess: Business, prob: 1.0
answer: Business, guess: Business, prob: 0.9996
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 0.7497
answer: Sports, guess: Sports, prob: 1.0
answer: Business, guess: Business, prob: 0.9994
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9978
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: World, guess: World, prob: 1.0
answer: Business, guess: Business, prob: 1.0
answer: Business, guess: Business, prob: 0.9997
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9996
answer: World, guess: World, prob: 1.0
answer: Sports, guess: Sports, prob: 0.9825
answer: Sports, guess: Sports, prob: 1.0
answer: Business, guess: Business, prob: 0.9942
answer: Business, guess: Business, prob: 0.99
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9826
answer: Business, guess: Business, prob: 0.9931
answer: Business, guess: World, prob: 0.5253
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9905
answer: Sci/Tech, guess: Sci/Tech, prob: 0.7693
answer: Business, guess: Sci/Tech, prob: 0.5955
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9799
answer: World, guess: World, prob: 0.9852
answer: Business, guess: Business, prob: 0.8894
answer: World, guess: World, prob: 0.9875
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9994
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9947
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9999
answer: Business, guess: Business, prob: 0.9252
answer: Business, guess: Business, prob: 0.9986
answer: World, guess: Sports, prob: 0.5624
answer: World, guess: World, prob: 0.9982
answer: Business, guess: Business, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9999
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Sports, guess: Sports, prob: 1.0
answer: Business, guess: Business, prob: 0.9163
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9955
answer: Sports, guess: Sports, prob: 1.0
answer: Business, guess: Business, prob: 0.9955
answer: Sports, guess: Sports, prob: 1.0
answer: Sports, guess: Sports, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.5373
answer: Sports, guess: Sports, prob: 0.7671
answer: World, guess: World, prob: 0.996
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9998
answer: Business, guess: Business, prob: 1.0
answer: Business, guess: Sci/Tech, prob: 0.9518
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 0.9807
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9995
answer: World, guess: World, prob: 1.0
answer: Business, guess: Business, prob: 0.9871
answer: Sports, guess: Sports, prob: 0.9107
answer: Sci/Tech, guess: Sci/Tech, prob: 0.8131
answer: Sports, guess: Sports, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.8616
answer: World, guess: World, prob: 1.0
answer: Business, guess: Business, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.7252
answer: Business, guess: Business, prob: 0.9901
answer: Business, guess: Business, prob: 0.9887
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9983
answer: Business, guess: Business, prob: 0.9346
answer: Business, guess: Business, prob: 0.991
answer: Sports, guess: Sports, prob: 0.9997
answer: Business, guess: Business, prob: 1.0
answer: Business, guess: Business, prob: 0.9518
answer: Sports, guess: Sports, prob: 0.9999
answer: Sports, guess: Sports, prob: 0.9997
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9928
answer: Sports, guess: Sports, prob: 1.0
answer: Business, guess: Business, prob: 0.9998
answer: Business, guess: Business, prob: 0.9998
answer: Sports, guess: Sports, prob: 0.9996
answer: Business, guess: Business, prob: 0.9789
answer: World, guess: World, prob: 1.0
answer: Sports, guess: Sports, prob: 0.7564
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9991
answer: Sci/Tech, guess: World, prob: 0.8405
answer: Sports, guess: Sports, prob: 1.0
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 0.9789
answer: World, guess: World, prob: 0.9999
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9677
answer: Business, guess: Business, prob: 0.9987
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: World, guess: Sci/Tech, prob: 0.8047
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9263
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 1.0
answer: Sports, guess: World, prob: 0.9731
answer: World, guess: World, prob: 0.9997
answer: Business, guess: Business, prob: 0.9996
answer: Sci/Tech, guess: Business, prob: 0.4373
answer: Sports, guess: Sports, prob: 0.9665
answer: Business, guess: Business, prob: 0.9575
answer: World, guess: World, prob: 0.74
answer: Business, guess: Business, prob: 0.9997
answer: World, guess: World, prob: 0.9883
answer: World, guess: World, prob: 0.9996
answer: World, guess: World, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.8405
answer: World, guess: World, prob: 0.6312
answer: World, guess: World, prob: 0.9993
answer: World, guess: World, prob: 1.0
answer: Sports, guess: Sports, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9999
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9796
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9781
answer: Business, guess: Business, prob: 0.852
answer: Business, guess: Business, prob: 0.9994
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9676
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9999
answer: Sports, guess: Sports, prob: 0.9929
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9999
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: World, prob: 0.9997
answer: World, guess: World, prob: 0.9999
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9181
answer: Sports, guess: Sports, prob: 0.9989
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9999
answer: Business, guess: Business, prob: 0.9954
answer: Sports, guess: Sports, prob: 0.9896
answer: Sci/Tech, guess: Business, prob: 0.7526
answer: Business, guess: Business, prob: 0.9945
answer: World, guess: World, prob: 1.0
answer: World, guess: World, prob: 0.9999
answer: World, guess: World, prob: 1.0
answer: Sports, guess: Sports, prob: 0.8992
answer: Sci/Tech, guess: Business, prob: 0.9759
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9998
answer: Sci/Tech, guess: World, prob: 0.9962
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9888
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9973
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9991
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9999
answer: World, guess: World, prob: 0.9993
answer: Business, guess: Business, prob: 1.0
answer: Sci/Tech, guess: Business, prob: 0.977
answer: Sports, guess: Sports, prob: 0.9672
answer: World, guess: Business, prob: 0.9882
answer: World, guess: World, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9582
answer: Sports, guess: Sports, prob: 0.9998
answer: Sci/Tech, guess: Business, prob: 0.5806
answer: Business, guess: Business, prob: 0.9875
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9975
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9398
answer: World, guess: Sports, prob: 0.5234
answer: Business, guess: Business, prob: 0.9872
answer: Sports, guess: Sports, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9999
answer: Sci/Tech, guess: Sci/Tech, prob: 0.8327
answer: World, guess: World, prob: 1.0
answer: Sports, guess: Sports, prob: 0.9967
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9989
answer: Business, guess: Sci/Tech, prob: 0.8419
answer: Sports, guess: Sports, prob: 1.0
answer: World, guess: Sports, prob: 0.9305
answer: Business, guess: Business, prob: 0.983
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9205
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9996
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9996
answer: Business, guess: Business, prob: 1.0
answer: World, guess: World, prob: 0.985
answer: Business, guess: Business, prob: 0.9982
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9995
answer: World, guess: World, prob: 1.0
answer: Sci/Tech, guess: Sci/Tech, prob: 0.9995
answer: World, guess: World, prob: 0.9997
answer: Sci/Tech, guess: Sci/Tech, prob: 1.0
